	Domain	Group	Clade	Kingdom	Subkingdom	Division	Subdivision	Class	Order	Family	Genus	Species
Flammeopellis_bambusicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Agaricales_fam_Incertae_sedis	Flammeopellis	Flammeopellis_bambusicola
Jackrogersella_cohaerens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Xylariales	Hypoxylaceae	Jackrogersella	Jackrogersella_cohaerens
Annulohypoxylon_minutellum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Xylariales	Xylariaceae	Annulohypoxylon	Annulohypoxylon_minutellum
Pyrenula_septicollaris	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_septicollaris
Pyrenula_inframamillana	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_inframamillana
Pyrenula_aspistea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_aspistea
Pyrenula_corticata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_corticata
Pyrenula_mamillana	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_mamillana
Pyrenula_cruenta	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_cruenta
Pyrenula_anomala	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_anomala
Pyrenula_rubrostigma	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_rubrostigma
Tricholoma_apium	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_apium
Tricholoma_sulphurescens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_sulphurescens
Tricholoma_boreosulphurescens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_boreosulphurescens
Rhizophydium_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Chytridiomycota	Subdivision	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	unidentified
Albomagister_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Albomagister	unidentified
Albomagister_alesandrii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Albomagister	Albomagister_alesandrii
Lulwoana_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Lulworthiales	Lulworthiaceae	Lulwoana	unidentified
Parajaminaea_albiziae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis	Parajaminaea	Parajaminaea_albiziae
Microcyclospora_tardicrescens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Microcyclospora	Microcyclospora_tardicrescens
Microcyclospora_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Microcyclospora	unidentified
Helvella_zhongtiaoensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella_zhongtiaoensis
Helvella_involuta	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella_involuta
Helvella_pseudoreflexa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella_pseudoreflexa
Helvella_orienticrispa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella_orienticrispa
Helvella_maculatoides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella_maculatoides
Helvella_crispa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella_crispa
Helvella_crispoides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella_crispoides
Helvella_macropus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella_macropus
Helvella_philonotis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Helvellaceae	Helvella	Helvella_philonotis
Russula_congoana	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_congoana
Lactifluus_melleus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_melleus
Lactifluus_longipes	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_longipes
Lactifluus_edulis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_edulis
Lactifluus_inversus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_inversus
Lactifluus_nodosicystidiosus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_nodosicystidiosus
Lactifluus_gymnocarpus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_gymnocarpus
Jasonhuria_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Lecanoromycetes	Teloschistales	Teloschistaceae	Jasonhuria	unidentified
Lactarius_pegleri	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_pegleri
Chirleja_buckii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Lecanoromycetes	Pertusariales	Icmadophilaceae	Chirleja	Chirleja_buckii
Siphula_decumbens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Lecanoromycetes	Pertusariales	Icmadophilaceae	Siphula	Siphula_decumbens
Austroboletus_lacunosus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Boletaceae	Austroboletus	Austroboletus_lacunosus
Austroboletus_mutabilis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Boletaceae	Austroboletus	Austroboletus_mutabilis
Piptocephalis_cylindrospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Zoopagomycota	Subdivision	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Piptocephalis	Piptocephalis_cylindrospora
Piptocephalis_indica	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Zoopagomycota	Subdivision	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Piptocephalis	Piptocephalis_indica
Trechispora_byssinella	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	Trechispora_byssinella
Multiclavula_calocera	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Multiclavula	Multiclavula_calocera
Paracapsulospora_metroxyli	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Paracapsulospora	Paracapsulospora_metroxyli
Mycoacia_aurea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Meruliaceae	Mycoacia	Mycoacia_aurea
Ceriporiopsis_kunmingensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Steccherinaceae	Ceriporiopsis	Ceriporiopsis_kunmingensis
Gloeoporus_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Irpicaceae	Gloeoporus	unidentified
Pseudotomentella_umbrina	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella_umbrina
Pseudotomentella_media	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella_media
Pseudotomentella_pinophila	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella_pinophila
Pseudotomentella_pluriloba	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella_pluriloba
Pseudotomentella_alnophila	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella_alnophila
Pseudotomentella_rotundispora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella_rotundispora
Pseudotomentella_umbrinascens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella_umbrinascens
Xylaria_tuberoides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria_tuberoides
Plectania_campylospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Sarcosomataceae	Plectania	Plectania_campylospora
Fereydounia_khargensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Ustilaginomycetes	Urocystidales	Fereydouniaceae	Fereydounia	Fereydounia_khargensis
Erysiphe_verniciferae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_verniciferae
Erysiphe_miyabei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_miyabei
Hydnotrya_tulasnei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Discinaceae	Hydnotrya	Hydnotrya_tulasnei
Hydnotrya_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Discinaceae	Hydnotrya	unidentified
Hydnotrya_cubispora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Discinaceae	Hydnotrya	Hydnotrya_cubispora
Lichtheimia_sphaerocystis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Mucoromycota	Subdivision	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	Lichtheimia_sphaerocystis
Erysiphe_sidae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_sidae
Radulotubus_resupinatus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Radulomycetaceae	Radulotubus	Radulotubus_resupinatus
Radulomyces_paumanokensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Radulomycetaceae	Radulomyces	Radulomyces_paumanokensis
Exophiala_equina	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala_equina
Exophiala_pisciphila	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala_pisciphila
Lichtheimia_ramosa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Mucoromycota	Subdivision	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	Lichtheimia_ramosa
Malbranchea_cinnamomea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Malbranchea	Malbranchea_cinnamomea
Tremella_endosporogena	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_endosporogena
Tremella_variae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_variae
Tremella_celata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_celata
Tremella_cetrariellae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_cetrariellae
Tremella_cetrariicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_cetrariicola
Pseudoomphalina_umbrinopurpurascens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Pseudoomphalina	Pseudoomphalina_umbrinopurpurascens
Neohygrophorus_angelesianus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Neohygrophorus	Neohygrophorus_angelesianus
Oidiodendron_maius	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_maius
Leohumicola_verrucosa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_verrucosa
Oidiodendron_griseum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_griseum
Scytalidium_lignicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium_lignicola
Oidiodendron_chlamydosporicum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_chlamydosporicum
Scytalidium_album	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium_album
Oidiodendron_pilicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_pilicola
Amorphotheca_resinae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Amorphotheca	Amorphotheca_resinae
Leohumicola_incrustata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_incrustata
Oidiodendron_echinulatum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_echinulatum
Oidiodendron_tenuissimum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_tenuissimum
Scytalidium_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	unidentified
Oidiodendron_periconioides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_periconioides
Oidiodendron_cereale	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_cereale
Leohumicola_terminalis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_terminalis
Oidiodendron_eucalypti	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_eucalypti
Helicocentralis_hyalina	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiaceae	Helicocentralis	Helicocentralis_hyalina
Oidiodendron_myxotrichoides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_myxotrichoides
Claussenomyces_prasinulus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	Claussenomyces_prasinulus
Heterosphaeria_linariae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiaceae	Heterosphaeria	Heterosphaeria_linariae
Scytalidium_sphaerosporum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium_sphaerosporum
Leptodontidium_boreale	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leptodontidium	Leptodontidium_boreale
Scytalidium_aurantiacum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium_aurantiacum
Rasamsonia_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Eurotiales	Trichocomaceae	Rasamsonia	unidentified
Desertella_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pyronemataceae	Desertella	unidentified
Tremella_samoensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_samoensis
Murispora_cicognanii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Amniculicolaceae	Murispora	Murispora_cicognanii
Corynelia_africana	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Coryneliales	Coryneliaceae	Corynelia	Corynelia_africana
Corynelia_fructigena	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Coryneliales	Coryneliaceae	Corynelia	Corynelia_fructigena
Tripospora_tripos	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Coryneliales	Coryneliaceae	Tripospora	Tripospora_tripos
Caliciopsis_pinea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Coryneliales	Coryneliaceae	Caliciopsis	Caliciopsis_pinea
Caliciopsis_valentina	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Coryneliales	Coryneliaceae	Caliciopsis	Caliciopsis_valentina
Caliciopsis_beckhausii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Coryneliales	Coryneliaceae	Caliciopsis	Caliciopsis_beckhausii
Caliciopsis_orientalis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Coryneliales	Coryneliaceae	Caliciopsis	Caliciopsis_orientalis
Keissleriella_poagena	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella_poagena
Keissleriella_dactylis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella_dactylis
Keissleriella_quadriseptata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella_quadriseptata
Keissleriella_taminensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella_taminensis
Keissleriella_breviasca	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella_breviasca
Keissleriella_cirsii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella_cirsii
Trichobotrys_effusa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Trichobotrys	Trichobotrys_effusa
Gregarithecium_curvisporum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Dictyosporiaceae	Gregarithecium	Gregarithecium_curvisporum
Dentocorticium_sulphurellum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Polyporaceae	Dentocorticium	Dentocorticium_sulphurellum
Dentocorticium_ussuricum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Polyporaceae	Dentocorticium	Dentocorticium_ussuricum
Dentocorticium_portoricense	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Polyporaceae	Dentocorticium	Dentocorticium_portoricense
Dentocorticium_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Polyporaceae	Dentocorticium	unidentified
